id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities,text
379,质量,24,26,都挺好,26,29,整体,积极,挺不错的，已经是第二次购买了，还会回购的，，颜值质量都挺好
380,_, , ,还可以,0,3,整体,中性,还可以，跟说明还是比较相符的，同事们都学会用了！
381,_, , ,还可以,14,17,整体,中性,刚到货，买来拍房子?，看上去还可以，还没试用
382,_, , ,挺好,0,2,整体,积极,挺好的，京东商城买的放心
383,效果,16,18,不错,20,22,拍摄,积极,相机操作比较简单，适合新人使用，效果还是不错的
383,操作,2,4,比较简单,4,8,使用体验,积极,相机操作比较简单，适合新人使用，效果还是不错的
384,_, , ,还不错,0,3,整体,积极,还不错，适合拍物，不适合拍人
385,_, , ,不错,11,13,使用体验,积极,跟之前买的差不多，体验不错，若有需要还会回购！
386,_, , ,非常不错,0,4,整体,积极,非常不错，做全景很方便，就是自带的系统有点难用
386,_, , ,很方便,8,11,使用体验,积极,非常不错，做全景很方便，就是自带的系统有点难用
387,_, , ,还不错,0,3,整体,积极,还不错，拍出来的片子可以看。操作也挺简单的
387,操作,14,16,挺简单,17,20,使用体验,积极,还不错，拍出来的片子可以看。操作也挺简单的
388,_, , ,挺不错,0,3,整体,积极,挺不错的，就是像素确实不咋地，凑乎用吧
388,像素,7,9,不咋地,11,14,拍摄,积极,挺不错的，就是像素确实不咋地，凑乎用吧
389,_, , ,可以,2,4,整体,积极,感觉可以，方便好用，挺简单的入手体验
389,_, , ,好用,7,9,使用体验,积极,感觉可以，方便好用，挺简单的入手体验
389,_, , ,方便,5,7,使用体验,积极,感觉可以，方便好用，挺简单的入手体验
389,_, , ,挺简单,10,13,使用体验,积极,感觉可以，方便好用，挺简单的入手体验
390,_, , ,还不错,20,23,整体,积极,蓝色真的好好看，用于公司拍摄需要的，反馈还不错
390,蓝色,0,2,好好看,4,7,外观,积极,蓝色真的好好看，用于公司拍摄需要的，反馈还不错
391,_, , ,挺好用,7,10,使用体验,积极,给公司买的  挺好用的  实惠  推荐购买
391,_, , ,实惠,13,15,价格,积极,给公司买的  挺好用的  实惠  推荐购买
392,_, , ,好评,0,2,整体,积极,好评，买了两台，还会推荐朋友买
393,_, , ,还不错,0,3,整体,积极,还不错，来开始没有弄对 后来就弄起了
394,_, , ,喜欢,8,10,整体,积极,颜色好漂亮，是我喜欢的，经纪人必备哟
394,颜色,0,2,好漂亮,2,5,外观,积极,颜色好漂亮，是我喜欢的，经纪人必备哟
395,_, , ,还不错,2,5,整体,积极,用着还不错，目前没发现有什么问题
396,_, , ,挺好玩,13,16,使用体验,积极,还不错吧，正在学习使用中。挺好玩的。
396,_, , ,还不错,0,3,整体,积极,还不错吧，正在学习使用中。挺好玩的。
397,_, , ,挺好用,5,8,使用体验,积极,还可以吧，挺好用的，就是价钱挺贵的！也没优惠！
397,_, , ,还可以,0,3,整体,中性,还可以吧，挺好用的，就是价钱挺贵的！也没优惠！
397,_, , ,没优惠,19,22,价格,积极,还可以吧，挺好用的，就是价钱挺贵的！也没优惠！
397,价钱,12,14,挺贵,14,16,价格,积极,还可以吧，挺好用的，就是价钱挺贵的！也没优惠！
398,_, , ,还行,17,19,整体,中性,性价比高，总体上对得起这个价钱，也还行吧！
398,性价比,0,3,高,3,4,价格,积极,性价比高，总体上对得起这个价钱，也还行吧！
399,_, , ,好用,11,13,使用体验,积极,工作需要，来拍照用的，好用
400,_, , ,挺好,1,3,整体,积极,都挺好，用了几次，操作简单
400,操作,9,11,简单,11,13,使用体验,积极,都挺好，用了几次，操作简单
401,_, , ,不错,2,4,使用体验,积极,使用不错，对得起他的价格，有需要再买。
402,_, , ,非常满意,10,14,整体,积极,就是支架有点不结实，非常满意
403,_, , ,还可以,6,9,整体,中性,使用了一下，还可以，摸索中
404,_, , ,好用,0,2,使用体验,积极,好用，第二次买，放网特别合适
404,_, , ,特别合适,10,14,整体,积极,好用，第二次买，放网特别合适
405,_, , ,好评,3,5,整体,积极,习惯性好评，给公司采购的，效果还不错的。
405,效果,13,15,还不错,15,18,拍摄,积极,习惯性好评，给公司采购的，效果还不错的。
406,_, , ,挺不错,0,3,整体,积极,挺不错的，商家服务也不错，比较满意的一次购物，ok！
406,_, , ,比较满意,13,17,整体,积极,挺不错的，商家服务也不错，比较满意的一次购物，ok！
407,_, , ,还行,0,2,整体,中性,还行   做全景提清晰的
407,_, , ,提清晰,8,11,拍摄,积极,还行   做全景提清晰的
408,_, , ,还不错,4,7,整体,积极,用着感觉还不错，看后面
409,_, , ,挺实用,0,3,使用体验,积极,挺实用的 上工地适合用
410,_, , ,好用,0,2,使用体验,积极,好用！易上手！支持京东
410,_, , ,易上手,3,6,使用体验,积极,好用！易上手！支持京东
411,_, , ,不错,0,2,整体,积极,不错。。东西比较好用
411,_, , ,比较好用,6,10,使用体验,积极,不错。。东西比较好用
412,_, , ,好评,11,13,整体,积极,用安居客必须买的东西，好评
413,_, , ,挺好,2,4,整体,积极,用的挺好，操作简单，价格也不贵
413,价格,10,12,不贵,13,15,价格,积极,用的挺好，操作简单，价格也不贵
413,操作,5,7,简单,7,9,使用体验,积极,用的挺好，操作简单，价格也不贵
414,_, , ,还不错,0,3,整体,积极,还不错，拍摄效果还行
414,拍摄效果,4,8,还行,8,10,拍摄,积极,还不错，拍摄效果还行
415,_, , ,挺好使用,4,8,使用体验,积极,还不错，挺好使用得
415,_, , ,还不错,0,3,整体,积极,还不错，挺好使用得
416,_, , ,不会用,0,3,使用体验,消极,不会用
417,_, , ,挺好,2,4,整体,积极,整的挺好
418,_, , ,非常不错,0,4,整体,积极,非常不错哟
419,_, , ,挺方便,2,5,使用体验,积极,不错挺方便
419,_, , ,不错,0,2,整体,积极,不错挺方便
420,_, , ,不错,4,6,整体,积极,收到了，不错，
421,_, , ,还不错,0,3,整体,积极,还不错，很好用
421,_, , ,很好用,4,7,使用体验,积极,还不错，很好用
422,_, , ,还不错,0,3,整体,积极,还不错?
423,_, , ,很方便,6,9,使用体验,积极,相机很好用，很方便
423,_, , ,很好用,2,5,整体,积极,相机很好用，很方便
424,_, , ,好用,0,2,使用体验,积极,好用，最近一直在用
425,_, , ,不错,0,2,整体,积极,不错，第二次够你
426,_, , ,没问题,5,8,整体,积极,公司用的，没问题
427,_, , ,不错,0,2,整体,积极,不错，慢慢玩
428,_, , ,还可以,0,3,整体,中性,还可以，不错吧。
428,_, , ,不错,4,6,整体,积极,还可以，不错吧。
429,_, , ,好用,0,2,使用体验,积极,好用，拍照很清楚
429,拍照,3,5,很清楚,5,8,拍摄,积极,好用，拍照很清楚
430,蓝色,0,2,很酷,2,4,外观,积极,蓝色很酷，赞
430,_, , ,赞,5,6,整体,积极,蓝色很酷，赞
431,_, , ,很ok,2,5,整体,积极,我的很ok的啦
432,_, , ,好评,5,7,整体,积极,操作方便，好评！
432,操作,0,2,方便,2,4,整体,积极,操作方便，好评！
433,_, , ,很不错,2,5,整体,积极,貌似很不错
434,_, , ,挺好,0,2,整体,积极,挺好听的。
435,_, , ,好评,2,4,整体,积极,习惯好评
436,_, , ,不错,2,4,使用体验,积极,使用不错
437,_, , ,不错,2,4,整体,积极,好，不错?
437,_, , ,好,0,1,整体,积极,好，不错?
438,_, , ,还行,2,4,使用体验,中性,用着还行
439,_, , ,不错,0,2,整体,积极,不错的
440,_, , ,好用,0,2,使用体验,积极,好用ING
441,_, , ,还可以,6,9,整体,中性,安居客用的，还可以
442,_, , ,不错,0,2,整体,积极,不错，操作方便
442,操作,3,5,方便,5,7,使用体验,积极,不错，操作方便
443,_, , ,还可以,2,5,整体,中性,工作还可以
444,_, , ,还不错,0,3,整体,积极,还不错，，，，，，
445,_, , ,不错,0,2,整体,积极,不错了，就是照片清晰度不够了。请问售后这是什么问题。
445,清晰度,8,11,不够,11,13,拍摄,消极,不错了，就是照片清晰度不够了。请问售后这是什么问题。
446,_, , ,还行,4,6,整体,中性,Vr总体还行，但是那个支架质量太过垃圾！！！垃圾的支架和店家反馈说返10元！或者寄回去替换，哪里有那么多时间寄来寄去，支架难道就不能做的稍微好点吗？支架松垮垮！拜托支架做好点吧！
447,_, , ,没问题,18,21,整体,积极,垃圾很多，以前那台相机拍距离远点，也没问题。现在动不动就要连接摄像机，同样的户型，同样拍照的我，第二台相机了。
448,_, , ,垃圾,23,25,整体,消极,太耗电了，充满电拍个3，4套房一下子就没电了，垃圾！
448,_, , ,太耗电,0,3,性能,消极,太耗电了，充满电拍个3，4套房一下子就没电了，垃圾！
449,_, , ,一般般,0,3,整体,中性,一般般，用WIFI连接的相机，说实话一点都不人性化，而且经常连接不上，操作也不方便
449,操作,35,37,不方便,38,41,使用体验,消极,一般般，用WIFI连接的相机，说实话一点都不人性化，而且经常连接不上，操作也不方便
450,_, , ,挺好,10,12,整体,积极,电池不太耐用，其他都挺好的，不过架子质量也不是很好
450,电池,0,2,不太耐用,2,6,性能,消极,电池不太耐用，其他都挺好的，不过架子质量也不是很好
451,_, , ,没什么毛病,16,21,整体,积极,像素一般，电量一般，反映慢点，在没什么毛病
452,_, , ,挺麻烦,23,26,整体,消极,看不出来什么时候有电什么时候没电，没有电量显示挺麻烦。。。。。。
454,_, , ,一般,0,2,整体,中性,一般 主要是跟58合作了卖这么贵 不值这个钱
454,_, , ,不值,17,19,价格,消极,一般 主要是跟58合作了卖这么贵 不值这个钱
455,_, , ,还好,10,12,整体,积极,清晰度感觉一般，其他还好。
455,清晰度,0,3,一般,5,7,拍摄,消极,清晰度感觉一般，其他还好。
456,_, , ,很差,0,2,整体,消极,很差，安卓手机无法使用
457,_, , ,没多大实用性,0,6,使用体验,消极,没多大实用性
458,_, , ,很不错,0,3,整体,积极,很不错 买回来是拍房屋全景用 一开始不会使用 咨询了客服 很是耐心的讲解了一下 还给发了使用视屏 非常感谢
459,_, , ,相当不错,38,42,整体,积极,东西挺好用的   干房地产拍全景很适合     不拍房子出去旅游拍全景照也是相当不错的    就是充电有点麻烦  需要用电脑充电  总体不错   大晚上客服还在给我解决问题
459,_, , ,挺好用,2,5,使用体验,积极,东西挺好用的   干房地产拍全景很适合     不拍房子出去旅游拍全景照也是相当不错的    就是充电有点麻烦  需要用电脑充电  总体不错   大晚上客服还在给我解决问题
460,_, , ,出毛病,19,22,整体,消极,这个破玩意总坏了不知道是不是正品 一直出毛病
460,_, , ,破玩意,2,5,整体,消极,这个破玩意总坏了不知道是不是正品 一直出毛病
461,_, , ,坏了,5,7,整体,消极,用两次，就坏了，维修不了
462,_, , ,很好用,5,8,使用体验,积极,东西不错，很好用，物流也快。
462,_, , ,不错,2,4,整体,积极,东西不错，很好用，物流也快。
462,物流,9,11,也快,11,13,整体,积极,东西不错，很好用，物流也快。
463,_, , ,还可以,0,3,整体,中性,还可以，就是支架有点重，质量一般
463,质量,12,14,一般,14,16,整体,消极,还可以，就是支架有点重，质量一般
464,_, , ,还不错,0,3,整体,积极,还不错 工作必须品 目前没有什么问题
464,_, , ,没有什么问题,12,18,整体,积极,还不错 工作必须品 目前没有什么问题
465,_, , ,非常好,0,3,整体,积极,非常好-照片很好看;物流快-送货上楼-经常京东购物-放心-实惠-;;
